,Unnamed: 0,dyn,ip_x,REG_RDI,REG_RSI,REG_RBP,REG_RSP,REG_RDX,REG_RCX,REG_RAX,REG_RFLAGS,REG_RIP,memread_addr_1,read_size_1,mem_val_1,displacement_1,base_reg_1,index_reg_1,scale_1,memwrite_addr,read_size,mem_val,displacement,base_reg,index_reg,scale, prop_his,num,ip_y,reg,left,right,result
7274,7274,2360129,4204119,51484645,0.0,140731406239840,140731406239648,41,25211318.0,1.0,514,4204119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435505,1766370,4204119,10,2360129,2360129,3
7275,7275,2360603,4204046,51484645,38.0,140731406239840,140731406239648,25212292,25212764.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1268463,4204046,9,2360603,2360603,2
7276,7276,2360729,4204003,51484645,0.0,140731406239840,140731406239648,38,25211318.0,4.0,514,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1766464,4204003,10,2360729,2360729,3
7277,7277,2360745,4204071,51484645,13.0,140731406239840,140731406239648,37,25211318.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,801024,4204071,8,2360745,2360745,3
7278,7278,2361196,4204036,51484645,0.0,140731406239840,140731406239648,25212328,25212327.0,0.0,514,4204036,25212327,1,37,0,9,0,1,0,0,0,0,0,0,0,34,1268549,4204036,9,2361194,2361196,2
7279,7279,2361342,4204074,51484645,2.0,140731406239840,140731406239648,36,25211318.0,1.8446744073709552e+19,659,4204074,25211282,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1766558,4204074,10,2361342,2361342,3
7280,7280,2361577,4204119,51484645,0.0,140731406239840,140731406239648,36,25211318.0,4294967293.0,514,4204119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435505,1766596,4204119,10,2361577,2361577,3
7281,7281,2362885,4204078,97,2.0,140731406239840,140731406239648,167,25211318.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2408153,4204078,4,2362881,2362885,3
7282,7282,2362911,4204046,374865,107.0,140731406239840,140731406239648,25211923,25212603.0,0.0,514,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1268799,4204046,9,2362911,2362911,2
7283,7283,2363133,4204046,390482,167.0,140731406239840,140731406239648,25211948,25212609.0,0.0,514,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1268831,4204046,9,2363133,2363133,2
7284,7284,2363237,4204056,570081,166.0,140731406239840,140731406239648,25212613,25212612.0,0.0,518,4204056,0,0,0,0,0,0,0,140731406239728,8,25212612,4294967184,5,0,1,1536,801381,4204056,8,2363237,2363237,2
7285,7285,2363446,4204074,1389322,3.0,140731406239840,140731406239648,104,25211318.0,1.8446744073709552e+19,659,4204074,25211214,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1268878,4204074,9,2363444,2363446,2
7286,7286,2363992,4204006,3431523,0.0,140731406239840,140731406239648,105,25211318.0,5.0,659,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1980792,4204006,25,2363992,2363992,2
7287,7287,2364263,4204071,3805052,20.0,140731406239840,140731406239648,167,25211318.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,801529,4204071,8,2364263,2364263,3
7288,7288,2364272,4204098,24888,1940.0,140731406239840,140731406239648,167,25211318.0,1.8446744073709552e+19,514,4204098,140731406239760,4,167,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2408390,4204098,4,2364272,2364272,4
7289,7289,2364333,4204078,100,34.0,140731406239840,140731406239648,164,25211318.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,331358,4204078,3,2364333,2364333,4
7290,7290,2364473,4204090,40798,1940.0,140731406239840,140731406239648,167,25211318.0,1.8446744073709552e+19,514,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2408425,4204090,4,2364472,2364473,4
7291,7291,2365126,4204049,12814064,38.0,140731406239840,140731406239648,25212666,25212666.0,0.0,514,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,801653,4204049,8,2365126,2365126,2
7292,7292,2365243,4204039,12943656,165.0,140731406239840,140731406239648,25212084,25212083.0,0.0,518,4204039,0,0,0,0,0,0,0,140731406239760,4,167,4294967216,5,0,1,96,2408554,4204039,4,2365243,2365243,3
7293,7293,2365582,4204036,20702088,0.0,140731406239840,140731406239648,25212094,25212093.0,0.0,518,4204036,25212093,1,46,0,9,0,1,0,0,0,0,0,0,0,34,1269188,4204036,9,2365580,2365582,2
7294,7294,2365875,4204046,22583664,166.0,140731406239840,140731406239648,25212121,25212687.0,0.0,514,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1269231,4204046,9,2365875,2365875,2
7295,7295,2366455,4204110,34918444,1525200.0,140731406239840,140731406239648,164,25211318.0,1.8446744073709552e+19,514,4204110,0,0,0,0,0,0,0,140731406239700,4,33393244,4294967156,5,0,1,67108872,331662,4204110,3,2366455,2366455,4
7296,7296,2366517,4204090,221586,9300.0,140731406239840,140731406239648,164,25211318.0,1.8446744073709552e+19,514,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,331669,4204090,3,2366517,2366517,4
7297,7297,2367352,4204025,49520322,0.0,140731406239840,140731406239648,25212219,25212219.0,0.0,642,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,801971,4204025,8,2367352,2367352,2
7298,7298,2367726,4204025,49520322,0.0,140731406239840,140731406239648,25212230,25212230.0,0.0,663,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,802026,4204025,8,2367726,2367726,2
7299,7299,2367849,4204039,49520322,41.0,140731406239840,140731406239648,25212253,25212252.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,43,4294967216,5,0,1,96,2408998,4204039,4,2367849,2367849,3
7300,7300,2367956,4204060,49520322,39.0,140731406239840,140731406239648,25212747,25212746.0,0.0,518,4204060,25212746,1,32,0,9,0,1,0,0,0,0,0,0,0,2176,1269535,4204060,9,2367954,2367956,2
7301,7301,2368131,4204078,0,44.0,140731406239840,140731406239648,38,25211318.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2409047,4204078,4,2368127,2368131,3
7302,7302,2368420,4204074,49520322,7.0,140731406239840,140731406239648,37,25211318.0,1.8446744073709552e+19,663,4204074,25211281,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1767663,4204074,10,2368420,2368420,3
7303,7303,2368653,4204056,49520322,38.0,140731406239840,140731406239648,25212767,25212766.0,0.0,518,4204056,0,0,0,0,0,0,0,140731406239728,8,25212766,4294967184,5,0,1,1536,802161,4204056,8,2368653,2368653,2
7304,7304,2368880,4204074,49520322,0.0,140731406239840,140731406239648,38,25211318.0,1.8446744073709552e+19,659,4204074,25211280,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1767735,4204074,10,2368880,2368880,3
7305,7305,2369262,4204098,300997,0.0,140731406239840,140731406239648,37,25211318.0,1.8446744073709552e+19,518,4204098,140731406239760,4,37,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2409242,4204098,4,2369262,2369262,4
7306,7306,2370077,4204090,300997,0.0,140731406239840,140731406239648,38,25211318.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2409379,4204090,4,2370076,2370077,3
7307,7307,2370136,4204060,49520322,38.0,140731406239840,140731406239648,25212809,25212808.0,0.0,514,4204060,25212808,1,4,0,9,0,1,0,0,0,0,0,0,0,2176,1269853,4204060,9,2370134,2370136,2
7308,7308,2370320,4204108,49520322,0.0,140731406239840,140731406239648,35,25211318.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2409423,4204108,4,2370319,2370320,3
7309,7309,2370498,4203971,7,164.0,140731406239840,140731406239648,164,25211318.0,0.0,514,4203971,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,536870913,1767986,4203971,10,2370470,2370498,4
7310,7310,2370830,4204074,293771,3.0,140731406239840,140731406239648,167,25211318.0,1.8446744073709552e+19,663,4204074,25211151,1,97,0,9,10,1,0,0,0,0,0,0,0,53248,1768038,4204074,10,2370830,2370830,3
7311,7311,2370906,4204098,2059,0.0,140731406239840,140731406239648,41,25211318.0,1.8446744073709552e+19,514,4204098,140731406239760,4,41,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2409520,4204098,4,2370906,2370906,3
7312,7312,2371113,4204046,358567,167.0,140731406239840,140731406239648,25211949,25212609.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1269994,4204046,9,2371113,2371113,2
7313,7313,2371751,4204078,99,16.0,140731406239840,140731406239648,166,25211318.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2409661,4204078,4,2371747,2371751,3
7314,7314,2371998,4204108,3124083,0.0,140731406239840,140731406239648,42,25211318.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,332446,4204108,3,2371998,2371998,4
7315,7315,2372122,4204124,3140282,16199.0,140731406239840,140731406239648,167,25211318.0,4294967290.0,646,4204124,0,0,0,0,0,0,0,140731406239772,4,4294967289,4294967228,5,0,1,536870913,1768241,4204124,10,2372122,2372122,3
7316,7316,2372549,4204071,6453789,3.0,140731406239840,140731406239648,39,25211318.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1768303,4204071,10,2372536,2372549,3
7317,7317,2373006,4204060,11704426,41.0,140731406239840,140731406239648,25212664,25212663.0,0.0,514,4204060,25212663,1,20,0,9,0,1,0,0,0,0,0,0,0,2176,1270271,4204060,9,2373004,2373006,2
7318,7318,2376042,4204074,45387979,56.0,140731406239840,140731406239648,40,25211318.0,1.8446744073709552e+19,663,4204074,25211278,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1270714,4204074,9,2376040,2376042,2
7319,7319,2376103,4204046,45387979,38.0,140731406239840,140731406239648,25212262,25212751.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1270722,4204046,9,2376103,2376103,2
7320,7320,2376169,4204039,45387979,44.0,140731406239840,140731406239648,25212264,25212263.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,41,4294967216,5,0,1,96,2410416,4204039,4,2376169,2376169,3
7321,7321,2376333,4204078,0,1.0,140731406239840,140731406239648,37,25211318.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,333058,4204078,3,2376333,2376333,3
7322,7322,2376673,4204078,0,20.0,140731406239840,140731406239648,35,25211318.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2410501,4204078,4,2376669,2376673,3
7323,7323,2376780,4204092,275999,0.0,140731406239840,140731406239648,38,25211318.0,1.8446744073709552e+19,514,4204092,0,0,0,0,0,0,0,140731406239764,4,275999,4294967220,5,0,1,3145736,333125,4204092,3,2376780,2376780,3
7324,7324,2376796,4204025,45387979,0.0,140731406239840,140731406239648,25212300,25212300.0,0.0,582,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,803331,4204025,8,2376796,2376796,2
7325,7325,2377239,4204090,275999,0.0,140731406239840,140731406239648,36,25211318.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,333189,4204090,3,2377239,2377239,3
7326,7326,2377768,4204092,275999,0.0,140731406239840,140731406239648,36,25211318.0,1.8446744073709552e+19,514,4204092,0,0,0,0,0,0,0,140731406239764,4,275999,4294967220,5,0,1,3145736,333265,4204092,3,2377768,2377768,4
7327,7327,2378053,4204078,0,2.0,140731406239840,140731406239648,39,25211318.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,333303,4204078,3,2378053,2378053,3
7328,7328,2379257,4204022,761564,146124.0,140731406239840,140731406239648,164,25211954.0,0.0,663,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1271180,4204022,9,2379257,2379257,2
7329,7329,2379518,4204108,1068842,0.0,140731406239840,140731406239648,38,25211317.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,333511,4204108,3,2379518,2379518,4
7330,7330,2379820,4204025,2348145,322040.0,140731406239840,140731406239648,25211989,25211989.0,0.0,663,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,803765,4204025,8,2379820,2379820,2
7331,7331,2379884,4204006,2654083,0.0,140731406239840,140731406239648,105,25211317.0,3.0,663,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1981306,4204006,25,2379884,2379884,2
7332,7332,2380565,4204078,0,1.0,140731406239840,140731406239648,37,25211317.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2411163,4204078,4,2380561,2380565,3
7333,7333,2382768,4204092,193416,864.0,140731406239840,140731406239648,159,25211317.0,1.8446744073709552e+19,518,4204092,0,0,0,0,0,0,0,140731406239764,4,192552,4294967220,5,0,1,3145736,333970,4204092,3,2382768,2382768,4
7334,7334,2382931,4204071,34670386,88.0,140731406239840,140731406239648,165,25211317.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,804215,4204071,8,2382931,2382931,3
7335,7335,2383953,4204071,39015818,44.0,140731406239840,140731406239648,41,25211317.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1770079,4204071,10,2383940,2383953,3
7336,7336,2384555,4204090,237348,0.0,140731406239840,140731406239648,38,25211317.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2411843,4204090,4,2384554,2384555,3
7337,7337,2384891,4204003,39015818,0.0,140731406239840,140731406239648,36,25211317.0,4294967291.0,642,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1770227,4204003,10,2384891,2384891,3
7338,7338,2385273,4204039,39015818,35.0,140731406239840,140731406239648,25212335,25212334.0,0.0,518,4204039,0,0,0,0,0,0,0,140731406239760,4,36,4294967216,5,0,1,96,2411966,4204039,4,2385273,2385273,3
7339,7339,2385630,4204036,39015818,0.0,140731406239840,140731406239648,25212364,25212363.0,0.0,518,4204036,25212363,1,38,0,9,0,1,0,0,0,0,0,0,0,34,1272110,4204036,9,2385628,2385630,2
7340,7340,2385781,4204090,237348,0.0,140731406239840,140731406239648,36,25211317.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2412053,4204090,4,2385780,2385781,3
7341,7341,2386067,4204078,0,3.0,140731406239840,140731406239648,38,25211317.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,334438,4204078,3,2386067,2386067,4
7342,7342,2387005,4204046,228270,167.0,140731406239840,140731406239648,25211949,25212607.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1272310,4204046,9,2387005,2387005,2
7343,7343,2387876,4204060,2161930,42.0,140731406239840,140731406239648,25212633,25212632.0,0.0,514,4204060,25212632,1,11,0,9,0,1,0,0,0,0,0,0,0,2176,1272438,4204060,9,2387874,2387876,2
7344,7344,2388015,4204071,2161930,0.0,140731406239840,140731406239648,38,25211318.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1770710,4204071,10,2388002,2388015,3
7345,7345,2388621,4204039,4511073,166.0,140731406239840,140731406239648,25212052,25212051.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,166,4294967216,5,0,1,96,2412532,4204039,4,2388621,2388621,3
7346,7346,2389026,4204025,8141482,0.0,140731406239840,140731406239648,25212063,25212063.0,0.0,663,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,805090,4204025,8,2389026,2389026,2
7347,7347,2390553,4204071,25692289,36.0,140731406239840,140731406239648,39,25211318.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,805312,4204071,8,2390553,2390553,3
7348,7348,2390622,4204074,25692289,10.0,140731406239840,140731406239648,37,25211318.0,1.8446744073709552e+19,663,4204074,25211281,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1771116,4204074,10,2390622,2390622,3
7349,7349,2390708,4204074,25692289,4.0,140731406239840,140731406239648,159,25211318.0,1.8446744073709552e+19,659,4204074,25211159,1,93,0,9,10,1,0,0,0,0,0,0,0,53248,1272851,4204074,9,2390706,2390708,2
7350,7350,2390736,4204049,25751437,160.0,140731406239840,140731406239648,25212713,25212713.0,0.0,514,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,805336,4204049,8,2390736,2390736,2
7351,7351,2390937,4204039,30212919,166.0,140731406239840,140731406239648,25212194,25212193.0,0.0,518,4204039,0,0,0,0,0,0,0,140731406239760,4,167,4294967216,5,0,1,96,2412928,4204039,4,2390937,2390937,3
7352,7352,2390974,4204049,31741281,91.0,140731406239840,140731406239648,25212720,25212720.0,0.0,514,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,805371,4204049,8,2390974,2390974,2
7353,7353,2390981,4204078,0,88.0,140731406239840,140731406239648,91,25211318.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,335133,4204078,3,2390981,2390981,3
7354,7354,2391386,4204124,31741281,0.0,140731406239840,140731406239648,84,25211318.0,4294967294.0,642,4204124,0,0,0,0,0,0,0,140731406239772,4,4294967293,4294967228,5,0,1,536870913,1771237,4204124,10,2391386,2391386,3
7355,7355,2391440,4204074,31741281,73.0,140731406239840,140731406239648,91,25211318.0,1.8446744073709552e+19,663,4204074,25211227,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1272958,4204074,9,2391438,2391440,2
7356,7356,2391786,4204025,31741281,0.0,140731406239840,140731406239648,25212255,25212255.0,0.0,646,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,805486,4204025,8,2391786,2391786,2
7357,7357,2391837,4204090,193107,0.0,140731406239840,140731406239648,37,25211318.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,335254,4204090,3,2391837,2391837,4
7358,7358,2392109,4204090,193107,0.0,140731406239840,140731406239648,41,25211318.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2413129,4204090,4,2392108,2392109,3
7359,7359,2392656,4204036,31741281,0.0,140731406239840,140731406239648,25212300,25212299.0,0.0,514,4204036,25212299,1,38,0,9,0,1,0,0,0,0,0,0,0,34,1273134,4204036,9,2392654,2392656,2
7360,7360,2392714,4204124,31741281,0.0,140731406239840,140731406239648,35,25211318.0,6.0,518,4204124,0,0,0,0,0,0,0,140731406239772,4,5,4294967228,5,0,1,536870913,1771441,4204124,10,2392714,2392714,3
7361,7361,2393291,4204056,31741281,36.0,140731406239840,140731406239648,25212787,25212786.0,0.0,514,4204056,0,0,0,0,0,0,0,140731406239728,8,25212786,4294967184,5,0,1,1536,805706,4204056,8,2393291,2393291,2
7362,7362,2393353,4204090,193107,0.0,140731406239840,140731406239648,36,25211318.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,335469,4204090,3,2393353,2393353,3
7363,7363,2393986,4204098,193107,0.0,140731406239840,140731406239648,38,25211318.0,1.8446744073709552e+19,518,4204098,140731406239760,4,38,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2413448,4204098,4,2393986,2393986,3
7364,7364,2394451,4204022,7,88.0,140731406239840,140731406239648,88,25211915.0,0.0,642,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1273394,4204022,9,2394451,2394451,2
7365,7365,2395070,4204108,17120,0.0,140731406239840,140731406239648,165,25211242.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2413631,4204108,4,2395069,2395070,3
7366,7366,2395248,4204006,71200,54080.0,140731406239840,140731406239648,104,25211242.0,1.0,663,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1981803,4204006,25,2395248,2395248,2
7367,7367,2395843,4204003,172000,0.0,140731406239840,140731406239648,42,25211242.0,3.0,518,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1771931,4204003,10,2395843,2395843,3
7368,7368,2396399,4204110,366688,0.0,140731406239840,140731406239648,39,25211242.0,1.8446744073709552e+19,518,4204110,0,0,0,0,0,0,0,140731406239700,4,366688,4294967156,5,0,1,67108872,335902,4204110,3,2396399,2396399,4
7369,7369,2396473,4204003,366688,0.0,140731406239840,140731406239648,37,25211242.0,6.0,518,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1772028,4204003,10,2396473,2396473,3
7370,7370,2396775,4204056,366688,165.0,140731406239840,140731406239648,25212659,25212658.0,0.0,518,4204056,0,0,0,0,0,0,0,140731406239728,8,25212658,4294967184,5,0,1,1536,806206,4204056,8,2396775,2396775,2
7371,7371,2397139,4204078,0,8.0,140731406239840,140731406239648,166,25211242.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,336003,4204078,3,2397139,2397139,3
7372,7372,2397369,4204046,1394253,46.0,140731406239840,140731406239648,25212094,25212675.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1273821,4204046,9,2397369,2397369,2
7373,7373,2397571,4204039,1397611,40.0,140731406239840,140731406239648,25212100,25212099.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,39,4294967216,5,0,1,96,2414058,4204039,4,2397571,2397571,3
7374,7374,2397739,4204090,14134,0.0,140731406239840,140731406239648,163,25211242.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2414085,4204090,4,2397738,2397739,3
7375,7375,2399079,4204003,3916922,0.0,140731406239840,140731406239648,36,25211242.0,5.0,518,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1772433,4204003,10,2399079,2399079,3
7376,7376,2399430,4204108,5216306,595680.0,140731406239840,140731406239648,96,25211242.0,1.8446744073709552e+19,514,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2414375,4204108,4,2399429,2399430,3
7377,7377,2399924,4204108,5909006,0.0,140731406239840,140731406239648,38,25211242.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,336401,4204108,3,2399924,2399924,4
7378,7378,2399935,4204022,5909006,0.0,140731406239840,140731406239648,38,25212261.0,0.0,642,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1274194,4204022,9,2399935,2399935,2
7379,7379,2399962,4204124,5909006,0.0,140731406239840,140731406239648,38,25211242.0,0.0,599,4204124,0,0,0,0,0,0,0,140731406239772,4,4294967295,4294967228,5,0,1,536870913,1772571,4204124,10,2399962,2399962,3
7380,7380,2400136,4204006,5909006,0.0,140731406239840,140731406239648,35,25211242.0,5.0,659,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1981960,4204006,25,2400136,2400136,2
7381,7381,2400554,4204108,5909006,0.0,140731406239840,140731406239648,35,25211242.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2414567,4204108,4,2400553,2400554,3
7382,7382,2400645,4204071,5909006,13.0,140731406239840,140731406239648,35,25211242.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,806764,4204071,8,2400645,2400645,3
7383,7383,2401090,4204006,5909006,0.0,140731406239840,140731406239648,36,25211242.0,2.0,659,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1981991,4204006,25,2401090,2401090,2
7384,7384,2401123,4204003,5909006,0.0,140731406239840,140731406239648,37,25211242.0,3.0,518,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1772751,4204003,10,2401123,2401123,3
